159220,Membras martinica,154767,Membras martinica,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,ATHERINOPSIDAE,Membras,Rough Silverside,"(Valenciennes, 1835)",2019,2018-06-12,LC,,Unknown,true,true,false,"Daniels, A.","Lyons, T.J.",,,,,0.0,10.0,,,,
506699,Alectryonella plicatula,200866,Alectryonella plicatula,ANIMALIA,MOLLUSCA,BIVALVIA,OSTREIDA,OSTREIDAE,Alectryonella,Fingerprint Oyster,"(Gmelin, 1791)",2017,2011-10-05,DD,,Unknown,true,false,false,"Bishop, M., Brumbaugh, R., Luckenbach, M. & Ruesink, J.","Harwell, H. & Ralph, G.",,,,,0.0,5.0,,,,
159771,Gobiosoma ginsburgi,186010,Gobiosoma ginsburgi,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIIFORMES,GOBIIDAE,Gobiosoma,Seaboard Goby,"Hildebrand &amp; Schroeder, 1928",2015,2011-03-24,LC,,Unknown,true,false,false,"van Tassell, J., Tornabene, L. & Aiken, K.A.","Cox, N.A.",,,,,0.0,50.0,,,,
276417,Eucinostomus dowii,183211,Eucinostomus dowii,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GERREIDAE,Eucinostomus,Pacific Spotfin Mojarra,"(Gill, 1863)",2010,2007-05-25,LC,,Unknown,true,false,false,"Rojas, P., Cotto, A., Acero, A., van der Heiden, A. & Bearez, P.","Carpenter, K., Polidoro, B. & Livingstone, S. (Global Marine Species Assessment Team)",,,,,0.0,30.0,,,,
217830,Encheliophis boraborensis,135444494,Encheliophis boraborensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,CARAPIDAE,Encheliophis,Pinhead Pearlfish,"(Kaup, 1856)",2020,2019-08-15,LC,,Unknown,true,false,false,"Ho, H.","Linardich, C.",,,,,1.0,110.0,,,,
276018,Cyprinodon artifrons,190329,Cyprinodon artifrons,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,CYPRINODONTIDAE,Cyprinodon,Yucatan Pupfish,"Hubbs, 1936",2019,2018-09-05,LC,,Stable,true,true,false,"Jelks, H., Tolan, J., Vega-Cendejas, M., Espinosa-Perez, H., Chao, L. & Schmitter-Soto, J.J.","Lyons, T.J.",240-320,3000-4000,17,0,,,,,,
126470,Gadomus dispar,190126,Gadomus dispar,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MACROURIDAE,Gadomus,Longbeard Grenadier,"(Vaillant, 1888)",2019,2018-10-09,LC,,Unknown,true,false,false,"Roa-Varón, A. & Iwamoto, T.","Linardich, C.",,,,,550.0,1543.0,,,,
278800,Eridacnis barbouri,161330,Eridacnis barbouri,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,PROSCYLLIIDAE,Eridacnis,Cuban Ribbontail Catshark,"(Bigelow &amp; Schroeder, 1944)",2020,2019-06-21,LC,,Stable,true,false,false,"Kyne, P.M., Briones Bell-lloch, A. & Herman, K.","Dulvy, N.K. & VanderWright, W.J.",,,,,430.0,613.0,,,,
419376,Haliotis pourtalesii,78771388,Haliotis pourtalesii,ANIMALIA,MOLLUSCA,GASTROPODA,LEPETELLIDA,HALIOTIDAE,Haliotis,Abalone,"Dall, 1881",2021,2020-01-09,DD,,Unknown,true,false,false,"Peters, H.","Petuch, E. & Seddon, M.B.",,,,,35.0,350.0,,,,
276000,Trinectes inscriptus,16765093,Trinectes inscriptus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,ACHIRIDAE,Trinectes,Scrawled Sole,"(Gosse, 1851)",2015,2012-08-24,LC,,Unknown,true,false,false,"Munroe, T., Grijalba Bendeck, L. & Buddo, D.","Cox, N.A.",,,,,0.0,20.0,,,,
280710,Erotelis smaragdus,185992,Erotelis smaragdus,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIIFORMES,ELEOTRIDAE,Erotelis,Emerald Sleeper,"(Valenciennes, 1837)",2015,2010-03-01,LC,,Unknown,true,true,false,"Pezold, F., van Tassell, J., Aiken, K.A., Tornabene, L. & Bouchereau, J.-L.","Cox, N.A.",,,,,0.0,10.0,,,,
275719,Microgobius signatus,186036,Microgobius signatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIIFORMES,GOBIIDAE,Microgobius,Dashback Goby,"Poey, 1876",2015,2011-03-23,LC,,Unknown,true,false,false,"Pezold, F., van Tassell, J. & Tornabene, L.","Cox, N.A.",,,,,1.0,10.0,,,,
279298,Eptatretus stoutii,196044,Eptatretus stoutii,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Eptatretus,Pacific Hagfish,"(Lockington, 1878)",2011,2009-12-11,DD,,Decreasing,true,false,false,"Mincarone, M.M.","Polidoro, B., Knapp, L. & Carpenter, K.E.",,,,,16.0,966.0,,,,
271656,Echinorhinus cookei,41802,Echinorhinus cookei,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,ECHINORHINIDAE,Echinorhinus,Prickly Shark,"Pietschmann, 1928",2018,2017-06-30,DD,,Unknown,true,false,false,"Finucci, B.","Kyne, P.M. & Pollom, R.",,,,,4.0,1100.0,,,,
275957,Rypticus bicolor,183677,Rypticus bicolor,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Rypticus,Mottled Soapfish,Valenciennes 1846,2010,2008-05-01,LC,,Unknown,true,false,false,"Smith-Vaniz, B, Robertson, R., Dominici-Arosemena, A., Molina, H., Salas, E. & Guzman-Mora, A.G.","Carpenter, K., Polidoro, B. & Livingstone, S. (Global Marine Species Assessment Team)",,,,,0.0,70.0,,,,
215518,Conus flavidus,192562,Conus flavidus,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,Conus,Yellow Pacific cone,"Lamarck, 1810",2013,2011-10-27,LC,,Unknown,true,false,false,"Kohn, A.","Peters, H. & Poppe, G.",,,,,0.0,20.0,,,,
254569,Oncorhynchus nerka,135301,Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,"(Walbaum, 1792)",2011,2010-11-24,LC,,Stable,true,true,false,"Rand, P.S.","Ruggerone, G. & English, K.","1,900,000","11,500,000",1172,0,0.0,30.0,,,,
277551,Harengula jaguana,190478,Harengula jaguana,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Harengula,Scaled Sardine,"Poey, 1865",2019,2018-10-25,LC,,Unknown,true,false,false,"Munroe, T.A., Aiken, K.A., Brown, J., Grijalba Bendeck, L. & Vega-Cendejas, M.","Lyons, T.J.",,,,,0.0,10.0,,,,
127015,Auxis rochei,170355,Auxis rochei,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Auxis,Bullet Tuna,"(Risso, 1810)",2011,2010-09-17,LC,,Stable,true,false,false,"Collette, B., Acero, A., Amorim, A.F., Boustany, A., Canales Ramirez, C., Cardenas, G., Carpenter, K.E., de Oliveira Leite Jr., N., Di Natale, A., Fox, W., Fredou, F.L., Graves, J., Guzman-Mora, A., Viera Hazin, F.H., Juan Jorda, M., Kada, O., Minte Vera, C., Miyabe, N., Montano Cruz, R., Nelson, R., Oxenford, H., Salas, E., Schaefer, K., Serra, R., Sun, C., Teixeira Lessa, R.P., Pires Ferreira Travassos, P.E., Uozumi, Y. & Yanez, E.","Russell, B. & Polidoro, B.",,,,,0.0,200.0,,,,
282607,Rhynchactis leptonema,140047872,Rhynchactis leptonema,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,GIGANTACTINIDAE,Rhynchactis,,"Regan, 1925",2019,2018-10-11,LC,,Unknown,true,false,false,"Carpenter, K.E., Robertson, R., Matson, C. & Rivera Higueras, M.","Linardich, C.",,,,,0.0,1100.0,,,,
158764,Luciobrotula corethromycter,190262,Luciobrotula corethromycter,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Luciobrotula,,"Cohen, 1964",2015,2014-07-09,LC,,Unknown,true,false,false,"Knudsen, S.","Weller, S., Santa Cruz, A., Polidoro, B. & Carpenter, K.E.",,,,,220.0,1830.0,,,,
126505,Gasterosteus aculeatus,8951,Gasterosteus aculeatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,GASTEROSTEIFORMES,GASTEROSTEIDAE,Gasterosteus,Threespined Stickleback,"Linnaeus, 1758",2019,2016-07-20,LC,,Unknown,true,true,false,NatureServe,"Lyons, T.J.",,,,,0.0,27.0,,,,
273880,Mycteroperca microlepis,14050,Mycteroperca microlepis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,Mycteroperca,Gag,"(Goode &amp; Bean, 1879)",2018,2016-11-21,VU,A4bd,Decreasing,true,false,false,"Koenig, C., Bertoncini, A.A. & Ferreira, B.","Linardich, C.",,,,,0.0,167.0,,,,
277249,Entomacrodus nigricans,46104049,Entomacrodus nigricans,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Entomacrodus,Pearl Blenny,"Gill, 1859",2014,2007-10-18,LC,,Stable,true,false,false,"Eytan, R.I., Smith, M.L., Smith-Vaniz, W.F. & Williams, J.T.","Carpenter, K.E., Polidoro, B. & Strongin, K.",,,,,0.0,6.09999990463257,,,,
158795,Cyclopsetta fimbriata,16439642,Cyclopsetta fimbriata,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,PARALICHTHYIDAE,Cyclopsetta,Spotfin Flounder,"(Goode &amp; Bean, 1885)",2021,2021-02-13,LC,,Unknown,true,false,false,"Munroe, T.A., Carpenter, K.E. & Robertson, R.","Ralph, G.",,,,,7.0,274.0,,,,
127322,Astronesthes gemmifer,18256447,Astronesthes gemmifer,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Astronesthes,Snaggletooth,"Goode &amp; Bean, 1896",2015,2013-05-19,DD,,Unknown,true,false,false,"Harold, A.","Strongin, K., Polidoro, B. & Carpenter, K.E.",,,,,75.0,925.0,,,,
282740,Sebastolobus alascanus,29609,Sebastolobus alascanus,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,SCORPAENIDAE,Sebastolobus,Shortspine Thornyhead,"Bean, 1890",2000,2000-01-01,EN,A2d,,true,false,false,"Bell, T. & Guttman, A.","",,,,,,,,,,
126349,Scopelosaurus lepidus,190389,Scopelosaurus lepidus,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,NOTOSUDIDAE,Scopelosaurus,Blackfin Waryfish,"(Krefft &amp; Maul, 1955)",2015,2013-05-21,LC,,Unknown,true,false,false,"Russell, B., Poss, S., Nunoo, F. & Bannermann, P.","Strongin, K., Polidoro, B., Carpenter, K.E. & Corley, B.",,,,,70.0,2500.0,,,,
105867,Bathyraja richardsoni,63127,Bathyraja richardsoni,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Bathyraja,Richardson’s Skate,"(Garrick, 1961)",2015,2015-02-20,LC,,Unknown,true,false,false,"Kulka, D.W., Orlov, A. & Barker, A.S.","Walls, R.H.L. & Kyne, P.M.",,,,,1219.0,2992.0,,,,
140605,Octopus vulgaris,162571,Octopus vulgaris,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,OCTOPODIDAE,Octopus,,"Cuvier, 1797",2018,2016-04-08,LC,,Unknown,true,false,false,"Allcock, L., Headlam, J. & Allen, G.","Böhm, M.",,,,,0.0,200.0,,,,
277926,Prognichthys occidentalis,20885924,Prognichthys occidentalis,ANIMALIA,CHORDATA,ACTINOPTERYGII,BELONIFORMES,EXOCOETIDAE,Prognichthys,Western Bluntnose Flyingfish,"Parin, 1999",2015,2013-01-29,LC,,Unknown,true,false,false,"Dooley, J., Collette, B., Aiken, K.A., Oxenford, H., Marechal, J., Pina Amargos, F., Robertson, R., Kishore, R. & Singh-Renton, S.","Cox, N.A.",,,,,0.0,5.0,,,,
275621,Lepophidium marmoratum,20664969,Lepophidium marmoratum,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Lepophidium,Marbled Cusk-Eel,"(Goode &amp; Bean, 1885)",2015,2013-01-29,LC,,Unknown,true,false,false,"Robins, R.H.","Cox, N.A.",,,,,155.0,516.0,,,,
105841,Lamna nasus,11200,Lamna nasus,ANIMALIA,CHORDATA,CHONDRICHTHYES,LAMNIFORMES,LAMNIDAE,Lamna,Porbeagle,"(Bonnaterre, 1788)",2019,2018-11-06,VU,A2bd,Decreasing,true,false,false,"Rigby, C.L., Barreto, R., Carlson, J., Fernando, D., Fordham, S., Francis, M.P., Herman, K., Jabado, R.W., Liu, K.M., Marshall, A., Pacoureau, N., Romanov, E., Sherley, R.B. & Winker, H.","Dulvy, N.K. & Kyne, P.M.",,,,,0.0,1809.0,,,,
181378,Lampadioteuthis megaleia,163219,Lampadioteuthis megaleia,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,LYCOTEUTHIDAE,Lampadioteuthis,,"Berry, 1916",2014,2010-05-05,LC,,Unknown,true,false,false,"Barratt, I. & Allcock, L.","Vecchione, M., Young, R. & Böhm, M.",,,,,,,,,,
281118,Hypoplectrus nigricans,16759111,Hypoplectrus nigricans,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Hypoplectrus,Black Hamlet,"(Poey, 1852)",2015,2012-08-21,LC,,Unknown,true,false,false,"Anderson, W., Carpenter, K.E., Gilmore, G., Milagrosa Bustamante, G. & Robertson, R.","Cox, N.A.",,,,,3.0,67.0,,,,
126585,Ceratoscopelus maderensis,198612,Ceratoscopelus maderensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Ceratoscopelus,Madeira Lantern Fish,"(Lowe, 1839)",2015,2012-07-10,LC,,Unknown,true,false,false,"Hulley, P.","Strongin, K., Polidoro, B. & Carpenter, K.E.",,,,,10.0,1100.0,,,,
159404,Caulolatilus microps,190191,Caulolatilus microps,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,MALACANTHIDAE,Caulolatilus,Blueline Tilefish,"Goode &amp; Bean, 1878",2015,2013-01-29,DD,,Unknown,true,false,false,"Dooley, J., Collette, B., Aiken, K.A., Marechal, J., Pina Amargos, F., Kishore, R. & Singh-Renton, S.","Cox, N.A.",,,,,30.0,236.0,,,,
280835,Gibbonsia metzi,178917,Gibbonsia metzi,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CLINIDAE,Gibbonsia,Striped Kelpfish,"Hubbs, 1927",2014,2010-05-04,LC,,Unknown,true,false,false,"Williams, J.T.","Carpenter, K.E. & Polidoro, B.",,,,,0.0,9.0,,,,
277068,Pempheris schomburgkii,16749725,Pempheris schomburgkii,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,PEMPHERIDAE,Pempheris,Glassy Sweeper,"Müller &amp; Troschel, 1848",2015,2013-01-29,LC,,Unknown,true,false,false,"Collette, B., Dooley, J., Aiken, K.A., Marechal, J., Pina Amargos, F., Kishore, R. & Singh-Renton, S.","Cox, N.A.",,,,,3.0,30.0,,,,
159230,Liopropoma eukrines,16759176,Liopropoma eukrines,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Liopropoma,Wrasse Bass,"(Starck &amp; Courtenay, 1962)",2015,2012-08-21,LC,,Unknown,true,false,false,"Anderson, W., Milagrosa Bustamante, G., Carpenter, K.E., Gilmore, G. & Robertson, R.","Cox, N.A.",,,,,30.0,150.0,,,,
127272,Poromitra capito,60482810,Poromitra capito,ANIMALIA,CHORDATA,ACTINOPTERYGII,STEPHANOBERYCIFORMES,MELAMPHAIDAE,Poromitra,Ridgehead,"Goode &amp; Bean, 1883",2015,2014-07-15,DD,,Unknown,true,false,false,"Harold, A.","Weller, S., Polidoro, B., Corley, B. & Carpenter, K.E.",,,,,200.0,2000.0,,,,
153122,Stauroteuthis syrtensis,163172,Stauroteuthis syrtensis,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,STAUROTEUTHIDAE,Stauroteuthis,,"Verrill, 1879",2014,2014-07-01,DD,,Unknown,true,false,false,"Lyons, G. & Allcock, L.","Collins, M., Villanueva, R. & Bohm, M.",,,,,500.0,4000.0,,,,
158736,Stomias affinis,21133121,Stomias affinis,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Stomias,,"Günther, 1887",2015,2012-05-22,LC,,Unknown,true,false,false,"Harold, A.","Strongin, K., Polidoro, B. & Carpenter, K.E.",,,,,0.0,3182.0,,,,
272207,Sargocentron coruscum,16447568,Sargocentron coruscum,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,HOLOCENTRIDAE,Sargocentron,Reef Squirrelfish,"(Poey, 1860)",2015,2013-01-29,LC,,Unknown,true,false,false,"Moore, J., Polanco Fernandez, A., Russell, B. & McEachran, J.D.","Cox, N.A.",,,,,2.0,100.0,,,,
276560,Peprilus burti,16759571,Peprilus burti,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,STROMATEIDAE,Peprilus,Gulf Butterfish,"Fowler, 1944",2015,2013-01-29,LC,,Unknown,true,false,false,"Dooley, J., Collette, B.B., Pina Amargos, F. & Russell, B.","Cox, N.A.",,,,,0.0,275.0,,,,
127079,Tetragonurus atlanticus,190296,Tetragonurus atlanticus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TETRAGONURIDAE,Tetragonurus,Bigeye Squaretail,"Lowe, 1839",2015,2013-05-20,LC,,Unknown,true,false,false,"Iwamoto, T.","Carpenter, K.E., Polidoro, B. & Strongin, K.",,,,,,,,,,
141446,Heteroteuthis dispar,162644,Heteroteuthis dispar,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLIDA,SEPIOLIDAE,Heteroteuthis,Odd Bobtail Squid,"(Rüppell, 1844)",2012,2009-03-29,DD,,Unknown,true,false,false,"Allcock, L. & Barratt, I.","Reid, A., Rogers, Alex & Bohm, M.",,,,,,1588.0,,,,
105907,Centroscymnus coelolepis,41747,Centroscymnus coelolepis,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SOMNIOSIDAE,Centroscymnus,Portuguese Dogfish,"Barbosa du Bocage &amp; de Brito Capello, 1864",2021,2019-11-21,NT,,Decreasing,true,false,false,"Finucci, B., Cheok, J., Cotton, C.F., Kulka, D.W., Neat, F.C., Pacoureau, N., Rigby, C.L., Tanaka, S. & Walker, T.I.","Dureuil, M. & Dulvy, N.K.",,,,,128.0,3675.0,,,true,FAO Area 31 (Western Central Atlantic) was missing from the list for this species; this is incorrect and has now been added.
254542,Nautichthys oculofasciatus,158882395,Nautichthys oculofasciatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,HEMITRIPTERIDAE,Nautichthys,Sailfin Sculpin,"(Girard, 1858)",2021,2020-12-14,LC,,Unknown,true,false,false,"Orr, W. & Jensen, G.C.","Ralph, G.",,,,,0.0,110.0,,,,
282761,Seriphus politus,183750,Seriphus politus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Seriphus,Queen Croaker,"Ayres, 1860",2020,2020-01-24,LC,,Unknown,true,false,false,"Chao, L. & Espinosa-Perez, H.","Gorman, C.",,,,,0.0,181.0,,,,
105844,Odontaspis ferox,41876,Odontaspis ferox,ANIMALIA,CHORDATA,CHONDRICHTHYES,LAMNIFORMES,ODONTASPIDIDAE,Odontaspis,Smalltooth Sand Tiger,"(Risso, 1810)",2016,2015-02-14,VU,A2bd,Decreasing,true,false,false,"Graham, K.J., Pollard, D.A., Gordon, I., Williams, S., Flaherty, A.A., Fergusson, I. & Dicken, M.","Dulvy, N.K. & Kyne, P.M.",,,,,10.0,880.0,true,Removal of a reference duplicated in the bibliography section.,,
139688,Abralia veranyi,163114,Abralia veranyi,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,ENOPLOTEUTHIDAE,Abralia,,"(Rüppell, 1844)",2014,2010-05-03,LC,,Unknown,true,false,false,"Barratt, I. & Allcock, L.","Young, R., Vecchione, M. & Böhm, M.",,,,,20.0,800.0,,,,
276064,Scarus vetula,190698,Scarus vetula,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Queen Parrotfish,"Bloch &amp; Schneider, 1801",2012,2009-09-15,LC,,Unknown,true,false,false,"Rocha, L.A., Choat, J.H., Clements, K.D., Russell, B., Myers, R., Lazuardi, M.E., Muljadi, A., Pardede, S. & Rahardjo, P.","McIlwain, J. & Craig, M.T.",,,,,1.0,25.0,,,,
159326,Menticirrhus americanus,195075,Menticirrhus americanus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Menticirrhus,Southern Kingfish,"(Linnaeus, 1758)",2020,2020-01-22,LC,,Unknown,true,false,false,"Chao, L., Espinosa-Perez, H., Aguilera Socorro, O. & Haimovici, M.","Gorman, C.",,,,,1.0,110.0,,,,
274149,Pachycara sulaki,190439,Pachycara sulaki,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ZOARCIDAE,Pachycara,,"Anderson, 1989",2019,2018-10-12,LC,,Unknown,true,false,false,"Cobián Rojas, D., Espinosa-Perez, H. & Vega-Cendejas, M.","Linardich, C.",,,,,2000.0,3500.0,,,,
271770,Gnathophis tritos,190487,Gnathophis tritos,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,CONGRIDAE,Gnathophis,,"Smith &amp; Kanazawa, 1977",2019,2016-11-24,LC,,Unknown,true,false,false,"Tighe, K., Smith, D.G. & McCosker, J.","Corley, B., Polidoro, B. & Strongin, K.",,,,,458.0,567.0,,,,
276422,Eucinostomus jonesii,185996,Eucinostomus jonesii,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GERREIDAE,Eucinostomus,Slender Mojarra,"(Günther, 1879)",2015,2010-03-01,LC,,Unknown,true,false,false,"Fraser, T. & Gilmore, G.","Cox, N.A.",,,,,0.0,45.0,,,,
159340,Scomberomorus cavalla,170339,Scomberomorus cavalla,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Scomberomorus,King Mackerel,"(Cuvier, 1829)",2011,2010-09-14,LC,,Stable,true,false,false,"Collette, B., Amorim, A.F., Boustany, A., Carpenter, K.E., de Oliveira Leite Jr., N., Di Natale, A., Fox, W., Fredou, F.L., Graves, J., Viera Hazin, F.H., Juan Jorda, M., Minte Vera, C., Miyabe, N., Nelson, R., Oxenford, H., Teixeira Lessa, R.P. & Pires Ferreira Travassos, P.E.","Russell, B. & Polidoro, B.",,,,,5.0,140.0,,,,
219442,Discordipinna griessingeri,193226,Discordipinna griessingeri,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIIFORMES,GOBIIDAE,Discordipinna,Spikefin Goby,"Hoese &amp; Fourmanoir, 1978",2016,2015-03-13,LC,,Unknown,true,false,false,"Greenfield, D. & Munroe, T.A.","Buchanan, J. & Ralph, G.",,,,,2.0,45.0,,,,
254974,Eubalaena japonica,41711,Eubalaena japonica,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BALAENIDAE,Eubalaena,North Pacific Right Whale,"(Lacépède, 1818)",2018,2017-12-19,EN,D,Unknown,true,false,false,"Cooke, J.G. & Clapham, P.J.","Reeves, R., Brownell Jr., R.L. & Zerbini, A.N.",,,,,,,,,,
280625,Elacatinus xanthiprora,185974,Elacatinus xanthiprora,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIIFORMES,GOBIIDAE,Elacatinus,Yellowprow Goby,"(Böhlke &amp; Robins, 1968)",2015,2010-03-01,LC,,Unknown,true,false,false,"van Tassell, J., Aiken, K.A. & Tornabene, L.","Cox, N.A.",,,,,18.0,25.0,,,,
127028,Thunnus obesus,21859,Thunnus obesus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Thunnus,Bigeye Tuna,"(Lowe, 1839)",2021,2021-01-15,VU,A2bd,Decreasing,true,false,false,"Collette, B.B., Boustany, A., Fox, W., Graves, J., Juan Jorda, M. & Restrepo, V.","Polidoro, B., Di Natale, A., Kemppinen, K., Miller, S., Minte Vera, C., Morgan, A., Pollard, D.A., Schaefer, K., Shiffman, D. & Suzuki, J.",,,,,0.0,1902.0,,,,
219098,Scarus tricolor,190704,Scarus tricolor,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Tricolour Parrotfish,"Bleeker, 1847",2012,2009-09-19,LC,,Unknown,true,false,false,"Russell, B., Choat, J.H., Clements, K.D., Rocha, L.A., Myers, R., Lazuardi, M.E., Muljadi, A., Pardede, S. & Rahardjo, P.","McIlwain, J. & Craig, M.T.",,,,,10.0,40.0,,,,
275995,Gymnachirus nudus,16765076,Gymnachirus nudus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,ACHIRIDAE,Gymnachirus,Naked Sole,"Kaup, 1858",2015,2012-08-24,LC,,Unknown,true,false,false,"Buddo, D., Grijalba Bendeck, L. & Munroe, T.","Cox, N.A.",,,,,2.0,100.0,,,,
218031,Phoxocampus belcheri,65372675,Phoxocampus belcheri,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Phoxocampus,Rock pipefish ,"(Kaup, 1856)",2016,2015-11-16,LC,,Unknown,true,false,false,"Aylesworth, L. & Pollom, R.","Ralph, G.",,,,,0.0,15.0,,,,
282063,Paralonchurus brasiliensis,46106266,Paralonchurus brasiliensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Paralonchurus,Banded Croaker,"(Steindachner, 1875)",2020,2020-01-23,LC,,Unknown,true,false,false,"Aguilera Socorro, O. & Haimovici, M.","Gorman, C.",,,,,1.0,50.0,,,,
126589,Diaphus brachycephalus,15598630,Diaphus brachycephalus,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Diaphus,,"Tåning, 1928",2015,2012-07-10,LC,,Unknown,true,false,false,"Hulley, P.","Strongin, K., Polidoro, B. & Carpenter, K.E.",,,,,30.0,600.0,,,,
159201,Danaphryne nigrifilis,140348234,Danaphryne nigrifilis,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,ONEIRODIDAE,Danaphryne,Blackthread Dreamer,"(Regan &amp; Trewavas, 1932)",2019,2018-10-11,LC,,Unknown,true,false,false,"Carpenter, K.E., Matson, C. & Rivera Higueras, M.","Linardich, C.",,,,,0.0,2000.0,,,,
271376,Scyliorhinus torrei,161449,Scyliorhinus torrei,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Scyliorhinus,Dwarf Catshark,"Howell Rivero, 1936",2020,2019-06-21,LC,,Stable,true,false,false,"Crysler, Z., Herman, K. & Dulvy, N.K.","Pollom, R. & VanderWright, W.J.",,,,,229.0,550.0,,,,
