taxonid,scientific_name,subspecies,rank,subpopulation,category
21112889,Linophryne arborifera,NA,NA,NA,LC
140191559,Linophryne bicornis,NA,NA,NA,LC
140198461,Linophryne coronata,NA,NA,NA,LC
140198472,Linophryne densiramus,NA,NA,NA,LC
140198484,Linophryne escaramosa,NA,NA,NA,DD
140198493,Linophryne indica,NA,NA,NA,LC
190483,Linophryne macrodon,NA,NA,NA,LC
21112898,Linophryne pennibarbata,NA,NA,NA,LC
60472409,Linophryne racemifera,NA,NA,NA,DD
163218,Liocranchia reinhardti,NA,NA,NA,LC
163118,Liocranchia valdiviae,NA,NA,NA,LC
63884,Liodytes alleni,NA,NA,NA,LC
63916,Liodytes pygaea,NA,NA,NA,LC
63886,Liodytes rigida,NA,NA,NA,LC
12101,Lioplax cyclostomaformis,NA,NA,NA,VU
189109,Lioplax subcarinata,NA,NA,NA,LC
155279,Liopropoma aberrans,NA,NA,NA,LC
69584420,Liopropoma aurora,NA,NA,NA,LC
16759167,Liopropoma carmabi,NA,NA,NA,LC
69584428,Liopropoma collettei,NA,NA,NA,LC
16759176,Liopropoma eukrines,NA,NA,NA,LC
69584537,Liopropoma maculatum,NA,NA,NA,LC
16759184,Liopropoma mowbrayi,NA,NA,NA,LC
16759188,Liopropoma rubre,NA,NA,NA,LC
135574,Liopsetta glacialis,NA,NA,NA,LC
158632357,Liopsetta putnami,NA,NA,NA,LC
44393213,Lipocarpha maculata,NA,NA,NA,LC
64317082,Lipocarpha micrantha,NA,NA,NA,LC
80166320,Lipochaeta lobata subsp. leptophylla,leptophylla,subsp.,NA,CR
194336,Lipocheilus carnolabrum,NA,NA,NA,LC
186025,Lipogramma anabantoides,NA,NA,NA,LC
186022,Lipogramma regia,NA,NA,NA,LC
135403299,Lipogramma schrieri,NA,NA,NA,DD
186026,Lipogramma trilineata,NA,NA,NA,LC
33966,Liquidambar styraciflua,NA,NA,NA,LC
12120,Lirceus culveri,NA,NA,NA,VU
12121,Lirceus usdagalun,NA,NA,NA,EN
194015,Liriodendron tulipifera,NA,NA,NA,LC
12125,Lissodelphis borealis,NA,NA,NA,LC
12127,Lithasia armigera,NA,NA,NA,VU
12134,Lithasia curta,NA,NA,NA,DD
12128,Lithasia duttoniana,NA,NA,NA,VU
12129,Lithasia geniculata,NA,NA,NA,LR/nt
12131,Lithasia lima,NA,NA,NA,DD
12132,Lithasia salebrosa,NA,NA,NA,VU
12133,Lithasia verrucosa,NA,NA,NA,LC
58546,Lithobates areolatus,NA,NA,NA,NT
58561,Lithobates berlandieri,NA,NA,NA,LC
58562,Lithobates blairi,NA,NA,NA,LC
58564,Lithobates capito,NA,NA,NA,NT
58565,Lithobates catesbeianus,NA,NA,NA,LC
58575,Lithobates chiricahuensis,NA,NA,NA,VU
58578,Lithobates clamitans,NA,NA,NA,LC
19148,Lithobates fisheri,NA,NA,NA,EX
58611,Lithobates grylio,NA,NA,NA,LC
58614,Lithobates heckscheri,NA,NA,NA,LC
58684,Lithobates okaloosae,NA,NA,NA,VU
19178,Lithobates onca,NA,NA,NA,EN
58690,Lithobates palustris,NA,NA,NA,LC
58695,Lithobates pipiens,NA,NA,NA,LC
58713,Lithobates septentrionalis,NA,NA,NA,LC
58714,Lithobates sevosus,NA,NA,NA,CR
58723,Lithobates sphenocephalus,NA,NA,NA,LC
19180,Lithobates subaquavocalis,NA,NA,NA,CR
58728,Lithobates sylvaticus,NA,NA,NA,LC
58731,Lithobates tarahumarae,NA,NA,NA,VU
58747,Lithobates virgatipes,NA,NA,NA,LC
19181,Lithobates yavapaiensis,NA,NA,NA,LC
184836,Littoraria angulifera,NA,NA,NA,LC
164451,Littorella uniflora,NA,NA,NA,LC
189223,Littoridinops palustris,NA,NA,NA,LC
64317175,Lobelia cardinalis,NA,NA,NA,LC
167831,Lobelia dortmanna,NA,NA,NA,LC
91115847,Lobelia gaudichaudii,NA,NA,NA,CR
64317285,Lobelia kalmii,NA,NA,NA,LC
80166134,Lobelia koolauensis,NA,NA,NA,CR
44069,Lobelia monostachya,NA,NA,NA,CR
80166475,Lobelia niihauensis,NA,NA,NA,EN
80166506,Lobelia oahuensis,NA,NA,NA,CR
64317288,Lobelia siphilitica,NA,NA,NA,LC
64317299,Lobelia spicata,NA,NA,NA,LC
173145034,Lobelia villosa,NA,NA,NA,EN
173145347,Lobelia wahiawa,NA,NA,NA,CR
198620,Lobianchia dofleini,NA,NA,NA,LC
190425,Lobianchia gemellarii,NA,NA,NA,LC
178077,Lobotes pacificus,NA,NA,NA,LC
198670,Lobotes surinamensis,NA,NA,NA,LC
22714654,Locustella lanceolata,NA,NA,NA,LC
163081,Lolliguncula brevis,NA,NA,NA,DD
64317394,Lomatogonium rotatum,NA,NA,NA,LC
135403333,Lonchopisthus ancistrus,NA,NA,NA,DD
16545346,Lonchopisthus lemur,NA,NA,NA,LC
16545360,Lonchopisthus micrognathus,NA,NA,NA,LC
22719912,Lonchura oryzivora,NA,NA,NA,EN
22719821,Lonchura punctulata,NA,NA,NA,LC
18775218,Lonicera caerulea,NA,NA,NA,LC
64317403,Lonicera oblongifolia,NA,NA,NA,LC
12302,Lontra canadensis,NA,NA,NA,LC
135385529,Lophiodes beroe,NA,NA,NA,LC
135437754,Lophiodes bruchius,NA,NA,NA,LC
154992,Lophiodes caulinaris,NA,NA,NA,LC
135438435,Lophiodes miacanthus,NA,NA,NA,LC
190367,Lophiodes monodi,NA,NA,NA,LC
190186,Lophiodes reticulatus,NA,NA,NA,LC
183967,Lophiodes spilurus,NA,NA,NA,LC
154649,Lophius gastrophysus,NA,NA,NA,LC
190157,Lophodolos acanthognathus,NA,NA,NA,LC
22680472,Lophodytes cucullatus,NA,NA,NA,LC
190957,Lophogobius cyprinoides,NA,NA,NA,LC
16545046,Lopholatilus chamaeleonticeps,NA,NA,NA,EN
151962,Lophophora williamsii,NA,NA,NA,VU
190423,Lophotus capellei,NA,NA,NA,LC
190207,Lophotus lacepede,NA,NA,NA,LC
22679217,Lophura leucomelanos,NA,NA,NA,LC
135675,Lota lota,NA,NA,NA,LC
12382,Lottia alveus,NA,NA,NA,EX
19892492,Lotus aboriginus,NA,NA,NA,LC
19892876,Lotus nuttallianus,NA,NA,NA,EN
60473762,Loweina interrupta,NA,NA,NA,LC
60474290,Loweina rara,NA,NA,NA,LC
130350214,Loweina terminata,NA,NA,NA,LC
22720646,Loxia curvirostra,NA,NA,NA,LC
22728944,Loxia leucoptera,NA,NA,NA,LC
22720742,Loxioides bailleui,NA,NA,NA,CR
22720832,Loxops caeruleirostris,NA,NA,NA,CR
103823991,Loxops coccineus,NA,NA,NA,EN
103824084,Loxops ochraceus,NA,NA,NA,CR
103824105,Loxops wolstenholmei,NA,NA,NA,EX
80702946,Loxospora assateaguensis,NA,NA,NA,CR
202398,Lucania goodei,NA,NA,NA,LC
12395,Lucania interioris,NA,NA,NA,EN
191368,Lucania parva,NA,NA,NA,LC
164015516,Lucidota atra,NA,NA,NA,LC
164015739,Lucidota luteicollis,NA,NA,NA,VU
164015975,Lucidota punctata,NA,NA,NA,LC
137566428,Luciobrotula bartschi,NA,NA,NA,LC
190262,Luciobrotula corethromycter,NA,NA,NA,LC
154923,Luciobrotula lineata,NA,NA,NA,DD
64317439,Ludwigia alternifolia,NA,NA,NA,LC
120214361,Ludwigia leptocarpa,NA,NA,NA,LC
169056,Ludwigia octovalvis,NA,NA,NA,LC
164352,Ludwigia palustris,NA,NA,NA,LC
64317448,Ludwigia polycarpa,NA,NA,NA,LC
66834710,Ludwigia repens,NA,NA,NA,LC
191828,Lupinoblennius nicholsi,NA,NA,NA,LC
46104077,Lupinoblennius vinctus,NA,NA,NA,NT
19893055,Lupinus abramsii,NA,NA,NA,NT
19892530,Lupinus argenteus,NA,NA,NA,LC
100511837,Lupinus arizonicus,NA,NA,NA,LC
19891609,Lupinus breweri,NA,NA,NA,LC
19891469,Lupinus diffusus,NA,NA,NA,LC
19892176,Lupinus grayi,NA,NA,NA,LC
19892376,Lupinus kingii,NA,NA,NA,LC
19892809,Lupinus microcarpus,NA,NA,NA,LC
120938448,Lupinus nanus,NA,NA,NA,LC
19893044,Lupinus nootkatensis,NA,NA,NA,LC
19891552,Lupinus obtusilobus,NA,NA,NA,LC
19893107,Lupinus peirsonii,NA,NA,NA,NT
82414032,Lupinus polyphyllus,NA,NA,NA,LC
19891938,Lupinus rivularis,NA,NA,NA,NT
19892385,Lupinus texensis,NA,NA,NA,LC
19892533,Lupinus variicolor,NA,NA,NA,LC
19891535,Lupinus westianus,NA,NA,NA,NT
12416,Lutjanus analis,NA,NA,NA,NT
155152,Lutjanus apodus,NA,NA,NA,LC
183948,Lutjanus argentiventris,NA,NA,NA,LC
190170,Lutjanus buccanella,NA,NA,NA,DD
194365,Lutjanus campechanus,NA,NA,NA,VU
183531,Lutjanus colorado,NA,NA,NA,LC
12417,Lutjanus cyanopterus,NA,NA,NA,VU
192941,Lutjanus griseus,NA,NA,NA,LC
190221,Lutjanus jocu,NA,NA,NA,DD
190083,Lutjanus mahogoni,NA,NA,NA,LC
183311,Lutjanus novemfasciatus,NA,NA,NA,LC
183334,Lutjanus peru,NA,NA,NA,LC
194344,Lutjanus synagris,NA,NA,NA,NT
194406,Lutjanus vivanus,NA,NA,NA,LC
12418,Lutodrilus multivesiculatus,NA,NA,NA,LR/nt
190116,Luvarus imperialis,NA,NA,NA,LC
202134,Luxilus albeolus,NA,NA,NA,LC
202135,Luxilus cardinalis,NA,NA,NA,LC
202136,Luxilus cerasinus,NA,NA,NA,LC
184081,Luxilus chrysocephalus,NA,NA,NA,LC
202137,Luxilus coccogenis,NA,NA,NA,LC
202138,Luxilus cornutus,NA,NA,NA,LC
202139,Luxilus pilsbryi,NA,NA,NA,LC
202140,Luxilus zonatus,NA,NA,NA,LC
202141,Luxilus zonistius,NA,NA,NA,LC
154695,Luzonichthys earlei,NA,NA,NA,LC
64317478,Luzula wahlenbergii,NA,NA,NA,LC
12435,Lycaena hermes,NA,NA,NA,VU
196692,Lycenchelys bullisi,NA,NA,NA,LC
155161,Lycodes concolor,NA,NA,NA,LC
154953,Lycodes jugoricus,NA,NA,NA,LC
122090665,Lycoperdon perlatum,NA,NA,NA,LC
64317511,Lycopodiella appressa,NA,NA,NA,LC
19619815,Lycopodiella inundata,NA,NA,NA,LC
64317515,Lycopus americanus,NA,NA,NA,LC
64317523,Lycopus asper,NA,NA,NA,LC
163972,Lycopus europaeus,NA,NA,NA,LC
64317534,Lycopus rubellus,NA,NA,NA,LC
64317541,Lycopus uniflorus,NA,NA,NA,LC
64317554,Lycopus virginicus,NA,NA,NA,LC
12438,Lycosa ericeticola,NA,NA,NA,DD
69621010,Lymnaea atkaensis,NA,NA,NA,LC
155475,Lymnaea stagnalis,NA,NA,NA,LC
22693133,Lymnocryptes minimus,NA,NA,NA,LC
12518,Lynx canadensis,NA,NA,NA,LC
12521,Lynx rufus,NA,NA,NA,LC
69616139,Lyogyrus granum,NA,NA,NA,LC
189497,Lyogyrus latus,NA,NA,NA,LC
189658,Lyogyrus retromargo,NA,NA,NA,LC
69616303,Lyogyrus walkeri,NA,NA,NA,LC
181464675,Lyonia ferruginea,NA,NA,NA,LC
62848,Lyonothamnus floribundus,NA,NA,NA,EN
39038,Lyonothamnus floribundus subsp. asplenifolius,asplenifolius,subsp.,NA,VU
37561,Lyonothamnus floribundus subsp. floribundus,floribundus,subsp.,NA,VU
154845,Lyopsetta exilis,NA,NA,NA,LC
12527,Lyropupa anceyana,NA,NA,NA,DD
12528,Lyropupa clathratula,NA,NA,NA,DD
12529,Lyropupa hawaiiensis,NA,NA,NA,DD
12530,Lyropupa lyrata,NA,NA,NA,DD
12531,Lyropupa microthauma,NA,NA,NA,DD
12532,Lyropupa mirabilis,NA,NA,NA,DD
12526,Lyropupa perlonga,NA,NA,NA,EX
12533,Lyropupa prisca,NA,NA,NA,DD
12534,Lyropupa rhabdota,NA,NA,NA,DD
12535,Lyropupa scabra,NA,NA,NA,DD
12536,Lyropupa spaldingi,NA,NA,NA,DD
12537,Lyropupa sparna,NA,NA,NA,DD
12538,Lyropupa striatula,NA,NA,NA,DD
12539,Lyropupa thaanumi,NA,NA,NA,DD
12540,Lyropupa truncata,NA,NA,NA,DD
22679480,Lyrurus tetrix,NA,NA,NA,LC
64317583,Lysichiton americanus,NA,NA,NA,LC
62020988,Lysiloma latisiliquum,NA,NA,NA,LC
202836007,Lysiloma sabicu,NA,NA,NA,LC
130223383,Lysiloma watsonii,NA,NA,NA,LC
64317587,Lysimachia ciliata,NA,NA,NA,LC
80232582,Lysimachia daphnoides,NA,NA,NA,CR
114849627,Lysimachia glutinosa,NA,NA,NA,EN
64317593,Lysimachia hybrida,NA,NA,NA,LC
80232735,Lysimachia iniki,NA,NA,NA,CR
114849693,Lysimachia kalalauensis,NA,NA,NA,EN
80166609,Lysimachia lydgatei,NA,NA,NA,CR
64317602,Lysimachia maritima,NA,NA,NA,LC
80166801,Lysimachia maxima,NA,NA,NA,CR
80232847,Lysimachia ovoidea,NA,NA,NA,CR
80233005,Lysimachia pendens,NA,NA,NA,CR
19619934,Lysimachia punctata,NA,NA,NA,LC
80233116,Lysimachia scopulensis,NA,NA,NA,CR
64317621,Lysimachia terrestris,NA,NA,NA,LC
167914,Lysimachia thyrsiflora,NA,NA,NA,LC
80233182,Lysimachia venosa,NA,NA,NA,CR
164460,Lysimachia vulgaris,NA,NA,NA,LC
64317654,Lythrum alatum,NA,NA,NA,LC
164091,Lythrum hyssopifolia,NA,NA,NA,LC
164063,Lythrum junceum,NA,NA,NA,LC
164154,Lythrum portula,NA,NA,NA,LC
164323,Lythrum salicaria,NA,NA,NA,LC
19015549,Lythrurus alegnotus,NA,NA,NA,NT
202142,Lythrurus ardens,NA,NA,NA,LC
202143,Lythrurus atrapiculus,NA,NA,NA,LC
184101,Lythrurus bellus,NA,NA,NA,LC
202144,Lythrurus fasciolaris,NA,NA,NA,LC
202145,Lythrurus fumeus,NA,NA,NA,LC
202146,Lythrurus lirus,NA,NA,NA,LC
202147,Lythrurus matutinus,NA,NA,NA,LC
202148,Lythrurus roseipinnis,NA,NA,NA,LC
12541,Lythrurus snelsoni,NA,NA,NA,LC
202149,Lythrurus umbratilis,NA,NA,NA,LC
183363,Lythrypnus dalli,NA,NA,NA,LC
186034,Lythrypnus elasson,NA,NA,NA,LC
186033,Lythrypnus nesiotes,NA,NA,NA,LC
186028,Lythrypnus phorellus,NA,NA,NA,LC
186030,Lythrypnus spilus,NA,NA,NA,LC
184029,Lythrypnus zebra,NA,NA,NA,LC
19892768,Maackia amurensis,NA,NA,NA,LC
12554,Macaca mulatta,NA,NA,NA,LC
61886714,Maclura pomifera,NA,NA,NA,LC
12582,Macrancylus linearis,NA,NA,NA,LC
191269,Macrhybopsis aestivalis,NA,NA,NA,LC
202150,Macrhybopsis australis,NA,NA,NA,VU
12583,Macrhybopsis gelida,NA,NA,NA,LC
202151,Macrhybopsis hyostoma,NA,NA,NA,LC
202152,Macrhybopsis marconis,NA,NA,NA,LC
12584,Macrhybopsis meeki,NA,NA,NA,LC
202153,Macrhybopsis storeriana,NA,NA,NA,LC
202154,Macrhybopsis tetranema,NA,NA,NA,EN
12586,Macrobaenetes kelsoensis,NA,NA,NA,VU
12587,Macrobaenetes valgum,NA,NA,NA,VU
198030,Macrobrachium acanthurus,NA,NA,NA,LC
198003,Macrobrachium carcinus,NA,NA,NA,LC
197761,Macrobrachium faustinum,NA,NA,NA,LC
197590,Macrobrachium grandimanus,NA,NA,NA,LC
197727,Macrobrachium heterochirus,NA,NA,NA,LC
197866,Macrobrachium lar,NA,NA,NA,LC
198089,Macrobrachium ohione,NA,NA,NA,LC
198217,Macrobrachium olfersii,NA,NA,NA,LC
12589,Macrochelys temminckii,NA,NA,NA,VU
51276589,Macrodiplax balteata,NA,NA,NA,LC
193229,Macrodontogobius wilburi,NA,NA,NA,LC
50978701,Macromia alleghaniensis,NA,NA,NA,LC
164946,Macromia annulata,NA,NA,NA,LC
50978710,Macromia illinoiensis,NA,NA,NA,LC
50978719,Macromia magnifica,NA,NA,NA,LC
12597,Macromia margarita,NA,NA,NA,LC
50978726,Macromia pacifica,NA,NA,NA,LC
50978730,Macromia taeniolata,NA,NA,NA,LC
13485631,Macroparalepis affinis,NA,NA,NA,LC
68064267,Macroparalepis brevis,NA,NA,NA,LC
123325193,Macroparalepis johnfitchi,NA,NA,NA,DD
187680,Macropharyngodon geoffroy,NA,NA,NA,LC
155030,Macroramphosus scolopax,NA,NA,NA,LC
49254238,Macrothemis imitans,NA,NA,NA,LC
165028,Macrothemis inacuta,NA,NA,NA,LC
51279102,Macrothemis inequiunguis,NA,NA,NA,LC
49254669,Macrothemis pseudimitans,NA,NA,NA,LC
12652,Macrotus californicus,NA,NA,NA,LC
133476,Madracis asperula,NA,NA,NA,DD
133618,Madracis auretenra,NA,NA,NA,LC
133663,Madracis decactis,NA,NA,NA,LC
133281,Madracis formosa,NA,NA,NA,LC
133135,Madracis pharensis,NA,NA,NA,LC
133611,Madracis senaria,NA,NA,NA,LC
12690,Magicicada cassini,NA,NA,NA,LR/nt
12691,Magicicada septendecim,NA,NA,NA,LR/nt
12692,Magicicada septendecula,NA,NA,NA,LR/nt
163365,Magnapinna pacifica,NA,NA,NA,DD
13485635,Magnisudis atlantica,NA,NA,NA,LC
193896,Magnolia acuminata,NA,NA,NA,LC
193941,Magnolia fraseri,NA,NA,NA,LC
193943,Magnolia fraseri var. pyramidata,pyramidata,var.,NA,EN
193948,Magnolia grandiflora,NA,NA,NA,LC
62595,Magnolia macrophylla,NA,NA,NA,LC
39001,Magnolia macrophylla var. ashei,ashei,var.,NA,LR/nt
194013,Magnolia tripetala,NA,NA,NA,LC
194018,Magnolia virginiana,NA,NA,NA,LC
22720774,Magumma parva,NA,NA,NA,VU
170314,Makaira nigricans,NA,NA,NA,VU
190470,Malacanthus plumieri,NA,NA,NA,LC
12695,Malaclemys terrapin,NA,NA,NA,VU
190093,Malacocephalus laevis,NA,NA,NA,LC
155265,Malacocephalus occidentalis,NA,NA,NA,LC
46104251,Malacoctenus aurolineatus,NA,NA,NA,LC
47144358,Malacoctenus boehlkei,NA,NA,NA,LC
155167,Malacoctenus macropus,NA,NA,NA,LC
161477,Malacoraja senta,NA,NA,NA,VU
135432592,Malacosarcus macrostoma,NA,NA,NA,LC
190149,Malacosteus niger,NA,NA,NA,LC
64176353,Malaxis bayardii,NA,NA,NA,CR
44392741,Malaxis brachystachys,NA,NA,NA,LC
64176425,Malaxis wendtii,NA,NA,NA,NT
131036549,Malpighia glabra,NA,NA,NA,LC
140346416,Malthopsis jordani,NA,NA,NA,LC
140346508,Malthopsis mitrigera,NA,NA,NA,LC
64134490,Malus angustifolia,NA,NA,NA,LC
64134541,Malus coronaria,NA,NA,NA,LC
61855167,Malus fusca,NA,NA,NA,LC
64134621,Malus ioensis,NA,NA,NA,LC
61987920,Mammea americana,NA,NA,NA,DD
152284,Mammillaria dioica,NA,NA,NA,LC
152723,Mammillaria grahamii,NA,NA,NA,LC
152786,Mammillaria heyderi,NA,NA,NA,LC
151197,Mammillaria lasiacantha,NA,NA,NA,LC
151769,Mammillaria mainiae,NA,NA,NA,LC
152425,Mammillaria pottsii,NA,NA,NA,LC
152479,Mammillaria prolifera,NA,NA,NA,LC
151738,Mammillaria sphaerica,NA,NA,NA,LC
151771,Mammillaria tetrancistra,NA,NA,NA,LC
152423,Mammillaria thornberi,NA,NA,NA,LC
152338,Mammillaria wrightii,NA,NA,NA,LC
190223,Manducus maderensis,NA,NA,NA,DD
12759,Manica parasitica,NA,NA,NA,VU
132963,Manicina areolata,NA,NA,NA,LC
20746195,Manihot angustiloba,NA,NA,NA,LC
20753206,Manihot davisiae,NA,NA,NA,DD
20755842,Manihot walkerae,NA,NA,NA,EN
62409,Manilkara jaimiqui,NA,NA,NA,LC
44793247,Mantis religiosa,NA,NA,NA,LC
22720814,Manucerthia mana,NA,NA,NA,EN
22680163,Mareca americana,NA,NA,NA,LC
22680153,Mareca falcata,NA,NA,NA,NT
22680157,Mareca penelope,NA,NA,NA,LC
22680149,Mareca strepera,NA,NA,NA,LC
202156,Margariscus margarita,NA,NA,NA,LC
15350714,Margariscus nachtriebi,NA,NA,NA,LC
91109639,Margaritifera falcata,NA,NA,NA,NT
12803,Margaritifera hembeli,NA,NA,NA,CR
12799,Margaritifera margaritifera,NA,NA,NA,EN
12800,Margaritifera marrianae,NA,NA,NA,EN
18252849,Margrethia obtusirostra,NA,NA,NA,DD
19891659,Marina orcuttii,NA,NA,NA,LC
19892813,Marina parryi,NA,NA,NA,LC
130224162,Mariosousa millefolia,NA,NA,NA,LC
42455,Marmota broweri,NA,NA,NA,LC
42456,Marmota caligata,NA,NA,NA,LC
42457,Marmota flaviventris,NA,NA,NA,LC
42458,Marmota monax,NA,NA,NA,LC
42459,Marmota olympus,NA,NA,NA,LC
164326,Marsilea minuta,NA,NA,NA,LC
161864,Marsilea quadrifolia,NA,NA,NA,LC
78777071,Marsilea villosa,NA,NA,NA,EN
18958,Marstonia agarhecta,NA,NA,NA,EN
18961,Marstonia castor,NA,NA,NA,CR
189642,Marstonia halcyon,NA,NA,NA,LC
69617712,Marstonia letsoni,NA,NA,NA,LC
69617724,Marstonia lustrica,NA,NA,NA,LC
18978,Marstonia ogmoraphe,NA,NA,NA,LC
18979,Marstonia olivacea,NA,NA,NA,EX
18980,Marstonia ozarkensis,NA,NA,NA,CR
18981,Marstonia pachyta,NA,NA,NA,DD
41648,Martes americana,NA,NA,NA,LC
29672,Martes foina,NA,NA,NA,LC
41651,Martes pennanti,NA,NA,NA,LC
63847,Masticophis bilineatus,NA,NA,NA,LC
62235,Masticophis flagellum,NA,NA,NA,LC
62236,Masticophis lateralis,NA,NA,NA,LC
63848,Masticophis schotti,NA,NA,NA,LC
63850,Masticophis taeniatus,NA,NA,NA,LC
163270,Mastigoteuthis agassizii,NA,NA,NA,DD
163160,Mastigoteuthis dentata,NA,NA,NA,DD
162943,Mastigoteuthis famelica,NA,NA,NA,DD
163306,Mastigoteuthis magna,NA,NA,NA,DD
176083,Mastigoteuthis microlucens,NA,NA,NA,DD
163132,Mastigoteuthis pyrodes,NA,NA,NA,DD
193634,Masturus lanceolatus,NA,NA,NA,LC
57453720,Maulisia argipalla,NA,NA,NA,LC
18155946,Maulisia mauli,NA,NA,NA,LC
21108245,Maulisia microlepis,NA,NA,NA,LC
137568785,Maurolicus imperatorius,NA,NA,NA,LC
137568863,Maurolicus japonicus,NA,NA,NA,LC
190313,Maurolicus weitzmani,NA,NA,NA,LC
62217,Mayaheros urophthalmus,NA,NA,NA,LC
126383542,Maytenus phyllanthoides,NA,NA,NA,LC
133217,Meandrina danae,NA,NA,NA,LC
133224,Meandrina meandrites,NA,NA,NA,LC
12923,Meda fulgida,NA,NA,NA,EN
183618,Medialuna californiensis,NA,NA,NA,LC
12924,Medionidus acutissimus,NA,NA,NA,EN
12925,Medionidus conradicus,NA,NA,NA,LR/nt
12926,Medionidus mcglameriae,NA,NA,NA,EX
12927,Medionidus parvulus,NA,NA,NA,EN
12928,Medionidus penicillatus,NA,NA,NA,CR
12929,Medionidus simpsonianus,NA,NA,NA,CR
12930,Medionidus walkeri,NA,NA,NA,CR
22683623,Megaceryle alcyon,NA,NA,NA,LC
22683634,Megaceryle torquata,NA,NA,NA,LC
39338,Megachasma pelagios,NA,NA,NA,LC
12949,Megalagrion adytum,NA,NA,NA,LC
141749582,Megalagrion blackburni,NA,NA,NA,LC
141749672,Megalagrion calliphya,NA,NA,NA,LC
141749859,Megalagrion eudytum,NA,NA,NA,LC
141749901,Megalagrion hawaiiense,NA,NA,NA,LC
141749935,Megalagrion heterogamias,NA,NA,NA,LC
12953,Megalagrion jugorum,NA,NA,NA,CR
141750027,Megalagrion kauaiense,NA,NA,NA,LC
153919240,Megalagrion koelense,NA,NA,NA,LC
12951,Megalagrion koelense ssp. peles,peles,ssp.,NA,LC
12954,Megalagrion leptodemas,NA,NA,NA,CR
141750083,Megalagrion mauka,NA,NA,NA,LC
59740,Megalagrion molokaiense,NA,NA,NA,CR
59741,Megalagrion nesiotes,NA,NA,NA,CR
167225141,Megalagrion nigrohamatum,NA,NA,NA,NT
167220816,Megalagrion nigrohamatum ssp. nigrohamatum,nigrohamatum,ssp.,NA,LC
42683,Megalagrion nigrohamatum ssp. nigrolineatum,nigrolineatum,ssp.,NA,EN
12961,Megalagrion oahuense,NA,NA,NA,VU
12958,Megalagrion oceanicum,NA,NA,NA,CR
141750266,Megalagrion oresitrophum,NA,NA,NA,LC
141750290,Megalagrion orobates,NA,NA,NA,LC
12959,Megalagrion pacificum,NA,NA,NA,EN
159125,Megalagrion paludicola,NA,NA,NA,LC
141750358,Megalagrion vagabundum,NA,NA,NA,LC
141750375,Megalagrion williamsoni,NA,NA,NA,CR
12960,Megalagrion xanthomelas,NA,NA,NA,EN
190923,Megalocranchia fisheri,NA,NA,NA,DD
162972,Megalocranchia oceanica,NA,NA,NA,DD
173066,Megalonaias nervosa,NA,NA,NA,LC
191823,Megalops atlanticus,NA,NA,NA,VU
13006,Megaptera novaeangliae,NA,NA,NA,LC
155660662,Megascops asio,NA,NA,NA,LC
22688747,Megascops kennicottii,NA,NA,NA,LC
22688766,Megascops trichopsis,NA,NA,NA,LC
137569297,Melamphaes acanthomus,NA,NA,NA,LC
137569640,Melamphaes danae,NA,NA,NA,LC
60476941,Melamphaes ebelingi,NA,NA,NA,DD
67964953,Melamphaes falsidicus,NA,NA,NA,LC
137569775,Melamphaes indicus,NA,NA,NA,LC
137569859,Melamphaes laeviceps,NA,NA,NA,LC
60477122,Melamphaes longivelis,NA,NA,NA,DD
137569875,Melamphaes lugubris,NA,NA,NA,LC
137569915,Melamphaes macrocephalus,NA,NA,NA,LC
135409876,Melamphaes microps,NA,NA,NA,LC
137570216,Melamphaes parini,NA,NA,NA,LC
137570680,Melamphaes parvus,NA,NA,NA,LC
60477337,Melamphaes polylepis,NA,NA,NA,DD
60477619,Melamphaes pumilus,NA,NA,NA,DD
21132822,Melamphaes simus,NA,NA,NA,LC
60477991,Melamphaes suborbitalis,NA,NA,NA,DD
60478393,Melamphaes typhlops,NA,NA,NA,DD
22720863,Melamprosops phaeosoma,NA,NA,NA,EX
189424,Melampus coffeus,NA,NA,NA,LC
22680862,Melanerpes aurifrons,NA,NA,NA,LC
22680856,Melanerpes carolinus,NA,NA,NA,LC
22680810,Melanerpes erythrocephalus,NA,NA,NA,LC
22680813,Melanerpes formicivorus,NA,NA,NA,LC
22680801,Melanerpes lewis,NA,NA,NA,LC
22680853,Melanerpes uropygialis,NA,NA,NA,LC
22732425,Melanitta americana,NA,NA,NA,NT
22734194,Melanitta deglandi,NA,NA,NA,LC
22680441,Melanitta perspicillata,NA,NA,NA,LC
18127840,Melanocetus johnsonii,NA,NA,NA,LC
42830239,Melanocetus murrayi,NA,NA,NA,LC
157867387,Melanodrymia brightae,NA,NA,NA,NT
13045,Melanogrammus aeglefinus,NA,NA,NA,VU
194662493,Melanohalea halei,NA,NA,NA,LC
155675,Melanoides tuberculata,NA,NA,NA,LC
190485,Melanolagus bericoides,NA,NA,NA,LC
15522213,Melanonus zugmayeri,NA,NA,NA,LC
107430872,Melanoplus hesperus,NA,NA,NA,DD
109199053,Melanoplus lemhiensis,NA,NA,NA,VU
51269349,Melanoplus spretus,NA,NA,NA,EX
22723611,Melanospiza bicolor,NA,NA,NA,LC
198723,Melanostigma atlanticum,NA,NA,NA,LC
18257303,Melanostomias bartonbeani,NA,NA,NA,LC
190103,Melanostomias biseriatus,NA,NA,NA,LC
18257306,Melanostomias macrophotus,NA,NA,NA,LC
47165457,Melanostomias margaritifer,NA,NA,NA,LC
